11.000000 	 14.000000 	 -5.000050
11.000000 	 15.000000 	 -4.999705
11.000000 	 16.000000 	 -4.998057
11.000000 	 17.000000 	 -4.991073
11.000000 	 18.000000 	 -4.963207
11.000000 	 19.000000 	 -4.855429
11.000000 	 20.000000 	 -4.445435
11.000000 	 21.000000 	 -2.900177
11.000000 	 22.000000 	 -1.798241
11.000000 	 23.000000 	 -1.100772
11.000000 	 24.000000 	 -0.637739
11.000000 	 25.000000 	 -0.294095
12.000000 	 1.000000 	 -0.513487
12.000000 	 2.000000 	 -1.109918
12.000000 	 3.000000 	 -1.908133
12.000000 	 4.000000 	 -3.132056
12.000000 	 5.000000 	 -5.309552
12.000000 	 6.000000 	 -10.000000
12.000000 	 7.000000 	 -10.000000
12.000000 	 8.000000 	 -10.000000
12.000000 	 9.000000 	 -10.000000
12.000000 	 10.000000 	 -10.000000
12.000000 	 11.000000 	 -10.000000
12.000000 	 12.000000 	 -10.000000
12.000000 	 13.000000 	 -10.000000
12.000000 	 14.000000 	 -10.000000
12.000000 	 15.000000 	 -10.000000
12.000000 	 16.000000 	 -10.000000
12.000000 	 17.000000 	 -10.000000
12.000000 	 18.000000 	 -10.000000
12.000000 	 19.000000 	 -10.000000
12.000000 	 20.000000 	 -10.000000
12.000000 	 21.000000 	 -5.309552
12.000000 	 22.000000 	 -3.132056
12.000000 	 23.000000 	 -1.908133
12.000000 	 24.000000 	 -1.109918
12.000000 	 25.000000 	 -0.513487
13.000000 	 1.000000 	 -0.649935
13.000000 	 2.000000 	 -1.380312
13.000000 	 3.000000 	 -2.289785
13.000000 	 4.000000 	 -3.512297
13.000000 	 5.000000 	 -5.205975
13.000000 	 6.000000 	 -7.332246
13.000000 	 7.000000 	 -8.170828
13.000000 	 8.000000 	 -8.560805
13.000000 	 9.000000 	 -8.767438
13.000000 	 10.000000 	 -8.885882
13.000000 	 11.000000 	 -8.954729
13.000000 	 12.000000 	 -8.991089
13.000000 	 13.000000 	 -9.002491
13.000000 	 14.000000 	 -8.991089
13.000000 	 15.000000 	 -8.954729
13.000000 	 16.000000 	 -8.885882
13.000000 	 17.000000 	 -8.767438
13.000000 	 18.000000 	 -8.560805
13.000000 	 19.000000 	 -8.170828
13.000000 	 20.000000 	 -7.332246
13.000000 	 21.000000 	 -5.205975
13.000000 	 22.000000 	 -3.512297
13.000000 	 23.000000 	 -2.289785
13.000000 	 24.000000 	 -1.380312
13.000000 	 25.000000 	 -0.649935
14.000000 	 1.000000 	 -0.705940
14.000000 	 2.000000 	 -1.471609
14.000000 	 3.000000 	 -2.358400
14.000000 	 4.000000 	 -3.421374
14.000000 	 5.000000 	 -4.669803
14.000000 	 6.000000 	 -5.952181
14.000000 	 7.000000 	 -6.790262
14.000000 	 8.000000 	 -7.304955
14.000000 	 9.000000 	 -7.623066
14.000000 	 10.000000 	 -7.821362
14.000000 	 11.000000 	 -7.941946
14.000000 	 12.000000 	 -8.007137
14.000000 	 13.000000 	 -8.027785
14.000000 	 14.000000 	 -8.007137
14.000000 	 15.000000 	 -7.941946
14.000000 	 16.000000 	 -7.821362
14.000000 	 17.000000 	 -7.623066
14.000000 	 18.000000 	 -7.304955
14.000000 	 19.000000 	 -6.790262
14.000000 	 20.000000 	 -5.952181
14.000000 	 21.000000 	 -4.669803
14.000000 	 22.000000 	 -3.421374
14.000000 	 23.000000 	 -2.358400
14.000000 	 24.000000 	 -1.471609
14.000000 	 25.000000 	 -0.705940
15.000000 	 1.000000 	 -0.702218
15.000000 	 2.000000 	 -1.441783
15.000000 	 3.000000 	 -2.250831
15.000000 	 4.000000 	 -3.144996
15.000000 	 5.000000 	 -4.099683
15.000000 	 6.000000 	 -5.016413
15.000000 	 7.000000 	 -5.733084
15.000000 	 8.000000 	 -6.245687
15.000000 	 9.000000 	 -6.598507
15.000000 	 10.000000 	 -6.834553
15.000000 	 11.000000 	 -6.984555
15.000000 	 12.000000 	 -7.067728
15.000000 	 13.000000 	 -7.094376
15.000000 	 14.000000 	 -7.067728
15.000000 	 15.000000 	 -6.984555
15.000000 	 16.000000 	 -6.834553
15.000000 	 17.000000 	 -6.598507
15.000000 	 18.000000 	 -6.245687
15.000000 	 19.000000 	 -5.733084
15.000000 	 20.000000 	 -5.016413
15.000000 	 21.000000 	 -4.099683
15.000000 	 22.000000 	 -3.144996
15.000000 	 23.000000 	 -2.250831
15.000000 	 24.000000 	 -1.441783
15.000000 	 25.000000 	 -0.702218
16.000000 	 1.000000 	 -0.661147
16.000000 	 2.000000 	 -1.342476
16.000000 	 3.000000 	 -2.058145
16.000000 	 4.000000 	 -2.808096
16.000000 	 5.000000 	 -3.567519
16.000000 	 6.000000 	 -4.280703
16.000000 	 7.000000 	 -4.879975
16.000000 	 8.000000 	 -5.346202
16.000000 	 9.000000 	 -5.690723
16.000000 	 10.000000 	 -5.933789
16.000000 	 11.000000 	 -6.093993
16.000000 	 12.000000 	 -6.184843
16.000000 	 13.000000 	 -6.214263
16.000000 	 14.000000 	 -6.184843
16.000000 	 15.000000 	 -6.093993
16.000000 	 16.000000 	 -5.933789
16.000000 	 17.000000 	 -5.690723
16.000000 	 18.000000 	 -5.346202
16.000000 	 19.000000 	 -4.879975
16.000000 	 20.000000 	 -4.280703
16.000000 	 21.000000 	 -3.567519
16.000000 	 22.000000 	 -2.808096
16.000000 	 23.000000 	 -2.058145
16.000000 	 24.000000 	 -1.342476
16.000000 	 25.000000 	 -0.661147
17.000000 	 1.000000 	 -0.599893
17.000000 	 2.000000 	 -1.208830
17.000000 	 3.000000 	 -1.831178
17.000000 	 4.000000 	 -2.461722
17.000000 	 5.000000 	 -3.081595
17.000000 	 6.000000 	 -3.658905
17.000000 	 7.000000 	 -4.159911
17.000000 	 8.000000 	 -4.568424
17.000000 	 9.000000 	 -4.884393
17.000000 	 10.000000 	 -5.115887
17.000000 	 11.000000 	 -5.272785
17.000000 	 12.000000 	 -5.363389
17.000000 	 13.000000 	 -5.392991
17.000000 	 14.000000 	 -5.363389
17.000000 	 15.000000 	 -5.272785
17.000000 	 16.000000 	 -5.115887
17.000000 	 17.000000 	 -4.884393
17.000000 	 18.000000 	 -4.568424
17.000000 	 19.000000 	 -4.159911
17.000000 	 20.000000 	 -3.658905
17.000000 	 21.000000 	 -3.081595
17.000000 	 22.000000 	 -2.461722
17.000000 	 23.000000 	 -1.831178
17.000000 	 24.000000 	 -1.208830
17.000000 	 25.000000 	 -0.599893
18.000000 	 1.000000 	 -0.529596
18.000000 	 2.000000 	 -1.061771
18.000000 	 3.000000 	 -1.596017
18.000000 	 4.000000 	 -2.126020
18.000000 	 5.000000 	 -2.638233
18.000000 	 6.000000 	 -3.113411
18.000000 	 7.000000 	 -3.532340
18.000000 	 8.000000 	 -3.883189
18.000000 	 9.000000 	 -4.162537
18.000000 	 10.000000 	 -4.372582
18.000000 	 11.000000 	 -4.517872
18.000000 	 12.000000 	 -4.602937
18.000000 	 13.000000 	 -4.630921
18.000000 	 14.000000 	 -4.602937
18.000000 	 15.000000 	 -4.517872
18.000000 	 16.000000 	 -4.372582
18.000000 	 17.000000 	 -4.162537
18.000000 	 18.000000 	 -3.883189
18.000000 	 19.000000 	 -3.532340
18.000000 	 20.000000 	 -3.113411
18.000000 	 21.000000 	 -2.638233
18.000000 	 22.000000 	 -2.126020
18.000000 	 23.000000 	 -1.596017
18.000000 	 24.000000 	 -1.061771
18.000000 	 25.000000 	 -0.529596
19.000000 	 1.000000 	 -0.456719
19.000000 	 2.000000 	 -0.912641
19.000000 	 3.000000 	 -1.365098
19.000000 	 4.000000 	 -1.808106
19.000000 	 5.000000 	 -2.231908
19.000000 	 6.000000 	 -2.624164
19.000000 	 7.000000 	 -2.972850
19.000000 	 8.000000 	 -3.269457
19.000000 	 9.000000 	 -3.509985
19.000000 	 10.000000 	 -3.694032
19.000000 	 11.000000 	 -3.823183
19.000000 	 12.000000 	 -3.899564
19.000000 	 13.000000 	 -3.924822
19.000000 	 14.000000 	 -3.899564
19.000000 	 15.000000 	 -3.823183
19.000000 	 16.000000 	 -3.694032
19.000000 	 17.000000 	 -3.509985
19.000000 	 18.000000 	 -3.269457
19.000000 	 19.000000 	 -2.972850
19.000000 	 20.000000 	 -2.624164
19.000000 	 21.000000 	 -2.231908
19.000000 	 22.000000 	 -1.808106
19.000000 	 23.000000 	 -1.365098
19.000000 	 24.000000 	 -0.912641
19.000000 	 25.000000 	 -0.456719
20.000000 	 1.000000 	 -0.384640
20.000000 	 2.000000 	 -0.766975
20.000000 	 3.000000 	 -1.143630
20.000000 	 4.000000 	 -1.509398
20.000000 	 5.000000 	 -1.857130
20.000000 	 6.000000 	 -2.178487
20.000000 	 7.000000 	 -2.465438
20.000000 	 8.000000 	 -2.711802
20.000000 	 9.000000 	 -2.913916
20.000000 	 10.000000 	 -3.070376
20.000000 	 11.000000 	 -3.181265
20.000000 	 12.000000 	 -3.247315
20.000000 	 13.000000 	 -3.269238
20.000000 	 14.000000 	 -3.247315
20.000000 	 15.000000 	 -3.181265
20.000000 	 16.000000 	 -3.070376
20.000000 	 17.000000 	 -2.913916
20.000000 	 18.000000 	 -2.711802
20.000000 	 19.000000 	 -2.465438
20.000000 	 20.000000 	 -2.178487
20.000000 	 21.000000 	 -1.857130
20.000000 	 22.000000 	 -1.509398
20.000000 	 23.000000 	 -1.143630
20.000000 	 24.000000 	 -0.766975
20.000000 	 25.000000 	 -0.384640
21.000000 	 1.000000 	 -0.314865
21.000000 	 2.000000 	 -0.626991
21.000000 	 3.000000 	 -0.933048
21.000000 	 4.000000 	 -1.228726
21.000000 	 5.000000 	 -1.508727
21.000000 	 6.000000 	 -1.767216
21.000000 	 7.000000 	 -1.998615
21.000000 	 8.000000 	 -2.198396
21.000000 	 9.000000 	 -2.363501
21.000000 	 10.000000 	 -2.492292
21.000000 	 11.000000 	 -2.584187
21.000000 	 12.000000 	 -2.639194
21.000000 	 13.000000 	 -2.657498
21.000000 	 14.000000 	 -2.639194
21.000000 	 15.000000 	 -2.584187
21.000000 	 16.000000 	 -2.492292
21.000000 	 17.000000 	 -2.363501
21.000000 	 18.000000 	 -2.198396
21.000000 	 19.000000 	 -1.998615
21.000000 	 20.000000 	 -1.767216
21.000000 	 21.000000 	 -1.508727
21.000000 	 22.000000 	 -1.228726
21.000000 	 23.000000 	 -0.933048
21.000000 	 24.000000 	 -0.626991
21.000000 	 25.000000 	 -0.314865
22.000000 	 1.000000 	 -0.247828
22.000000 	 2.000000 	 -0.493075
22.000000 	 3.000000 	 -0.732846
22.000000 	 4.000000 	 -0.963732
22.000000 	 5.000000 	 -1.181836
22.000000 	 6.000000 	 -1.383035
22.000000 	 7.000000 	 -1.563408
22.000000 	 8.000000 	 -1.719666
22.000000 	 9.000000 	 -1.849400
22.000000 	 10.000000 	 -1.951104
22.000000 	 11.000000 	 -2.023996
22.000000 	 12.000000 	 -2.067775
22.000000 	 13.000000 	 -2.082369
22.000000 	 14.000000 	 -2.067775
22.000000 	 15.000000 	 -2.023996
22.000000 	 16.000000 	 -1.951104
22.000000 	 17.000000 	 -1.849400
22.000000 	 18.000000 	 -1.719666
22.000000 	 19.000000 	 -1.563408
22.000000 	 20.000000 	 -1.383035
22.000000 	 21.000000 	 -1.181836
22.000000 	 22.000000 	 -0.963732
22.000000 	 23.000000 	 -0.732846
22.000000 	 24.000000 	 -0.493075
22.000000 	 25.000000 	 -0.247828
23.000000 	 1.000000 	 -0.183371
23.000000 	 2.000000 	 -0.364636
23.000000 	 3.000000 	 -0.541528
23.000000 	 4.000000 	 -0.711519
23.000000 	 5.000000 	 -0.871851
23.000000 	 6.000000 	 -1.019680
23.000000 	 7.000000 	 -1.152318
23.000000 	 8.000000 	 -1.267458
23.000000 	 9.000000 	 -1.363331
23.000000 	 10.000000 	 -1.438726
23.000000 	 11.000000 	 -1.492920
23.000000 	 12.000000 	 -1.525540
23.000000 	 13.000000 	 -1.536427
23.000000 	 14.000000 	 -1.525540
23.000000 	 15.000000 	 -1.492920
23.000000 	 16.000000 	 -1.438726
23.000000 	 17.000000 	 -1.363331
23.000000 	 18.000000 	 -1.267458
23.000000 	 19.000000 	 -1.152318
23.000000 	 20.000000 	 -1.019680
23.000000 	 21.000000 	 -0.871851
23.000000 	 22.000000 	 -0.711519
23.000000 	 23.000000 	 -0.541528
23.000000 	 24.000000 	 -0.364636
23.000000 	 25.000000 	 -0.183371
24.000000 	 1.000000 	 -0.121019
24.000000 	 2.000000 	 -0.240571
24.000000 	 3.000000 	 -0.357110
24.000000 	 4.000000 	 -0.468966
24.000000 	 5.000000 	 -0.574367
24.000000 	 6.000000 	 -0.671518
24.000000 	 7.000000 	 -0.758725
24.000000 	 8.000000 	 -0.834519
24.000000 	 9.000000 	 -0.897738
24.000000 	 10.000000 	 -0.947550
24.000000 	 11.000000 	 -0.983419
24.000000 	 12.000000 	 -1.005038
24.000000 	 13.000000 	 -1.012259
24.000000 	 14.000000 	 -1.005038
24.000000 	 15.000000 	 -0.983419
24.000000 	 16.000000 	 -0.947550
24.000000 	 17.000000 	 -0.897738
24.000000 	 18.000000 	 -0.834519
24.000000 	 19.000000 	 -0.758725
24.000000 	 20.000000 	 -0.671518
24.000000 	 21.000000 	 -0.574367
24.000000 	 22.000000 	 -0.468966
24.000000 	 23.000000 	 -0.357110
24.000000 	 24.000000 	 -0.240571
24.000000 	 25.000000 	 -0.121019
25.000000 	 1.000000 	 -0.060135
25.000000 	 2.000000 	 -0.119520
25.000000 	 3.000000 	 -0.177375
25.000000 	 4.000000 	 -0.232869
25.000000 	 5.000000 	 -0.285134
25.000000 	 6.000000 	 -0.333299
25.000000 	 7.000000 	 -0.376544
25.000000 	 8.000000 	 -0.414154
25.000000 	 9.000000 	 -0.445552
25.000000 	 10.000000 	 -0.470318
25.000000 	 11.000000 	 -0.488168
25.000000 	 12.000000 	 -0.498934
25.000000 	 13.000000 	 -0.502532
25.000000 	 14.000000 	 -0.498934
25.000000 	 15.000000 	 -0.488168
25.000000 	 16.000000 	 -0.470318
25.000000 	 17.000000 	 -0.445552
25.000000 	 18.000000 	 -0.414154
25.000000 	 19.000000 	 -0.376544
25.000000 	 20.000000 	 -0.333299
25.000000 	 21.000000 	 -0.285134
25.000000 	 22.000000 	 -0.232869
25.000000 	 23.000000 	 -0.177375
25.000000 	 24.000000 	 -0.119520
25.000000 	 25.000000 	 -0.060135
