8.000000 	 15.000000 	 1.803133 	 3.141593
8.000000 	 16.000000 	 1.774795 	 3.141593
8.000000 	 17.000000 	 1.726098 	 3.141593
8.000000 	 18.000000 	 1.645393 	 3.141593
8.000000 	 19.000000 	 1.567983 	 2.881797
8.000000 	 20.000000 	 2.946374 	 4.248489
8.000000 	 21.000000 	 4.148022 	 4.454026
8.000000 	 22.000000 	 1.724522 	 4.235913
8.000000 	 23.000000 	 1.070100 	 4.173710
8.000000 	 24.000000 	 0.705543 	 4.205687
9.000000 	 2.000000 	 0.636813 	 2.561897
9.000000 	 3.000000 	 1.080691 	 2.619716
9.000000 	 4.000000 	 1.823229 	 2.628563
9.000000 	 5.000000 	 3.199209 	 2.652759
9.000000 	 6.000000 	 5.827071 	 2.954229
9.000000 	 7.000000 	 5.616368 	 3.108499
9.000000 	 8.000000 	 5.569099 	 3.132395
9.000000 	 9.000000 	 5.548676 	 3.138997
9.000000 	 10.000000 	 5.538455 	 3.140839
9.000000 	 11.000000 	 5.533058 	 3.141366
9.000000 	 12.000000 	 5.530382 	 3.141528
9.000000 	 13.000000 	 5.529568 	 3.141593
9.000000 	 14.000000 	 5.530382 	 3.141658
9.000000 	 15.000000 	 5.533058 	 3.141819
9.000000 	 16.000000 	 5.538455 	 3.142347
9.000000 	 17.000000 	 5.548676 	 3.144189
9.000000 	 18.000000 	 5.569099 	 3.150790
9.000000 	 19.000000 	 5.616368 	 3.174687
9.000000 	 20.000000 	 5.827071 	 3.328957
9.000000 	 21.000000 	 3.199209 	 3.630427
9.000000 	 22.000000 	 1.823229 	 3.654622
9.000000 	 23.000000 	 1.080691 	 3.663469
9.000000 	 24.000000 	 0.636813 	 3.721288
10.000000 	 2.000000 	 0.609019 	 3.170415
10.000000 	 3.000000 	 1.077117 	 3.148398
10.000000 	 4.000000 	 1.801737 	 3.138266
10.000000 	 5.000000 	 2.924733 	 3.135191
10.000000 	 6.000000 	 4.231298 	 3.137228
10.000000 	 7.000000 	 4.794025 	 3.139611
10.000000 	 8.000000 	 4.944809 	 3.140654
10.000000 	 9.000000 	 4.985211 	 3.141147
10.000000 	 10.000000 	 4.996036 	 3.141383
10.000000 	 11.000000 	 4.998933 	 3.141497
10.000000 	 12.000000 	 4.999695 	 3.141556
10.000000 	 13.000000 	 4.999848 	 3.141593
10.000000 	 14.000000 	 4.999695 	 3.141630
10.000000 	 15.000000 	 4.998933 	 3.141688
10.000000 	 16.000000 	 4.996036 	 3.141802
10.000000 	 17.000000 	 4.985211 	 3.142038
10.000000 	 18.000000 	 4.944809 	 3.142531
10.000000 	 19.000000 	 4.794025 	 3.143575
10.000000 	 20.000000 	 4.231298 	 3.145958
10.000000 	 21.000000 	 2.924733 	 3.147994
10.000000 	 22.000000 	 1.801737 	 3.144919
10.000000 	 23.000000 	 1.077117 	 3.134788
10.000000 	 24.000000 	 0.609019 	 3.112770
11.000000 	 2.000000 	 0.672533 	 3.756424
11.000000 	 3.000000 	 1.110532 	 3.666469
11.000000 	 4.000000 	 1.841726 	 3.641175
11.000000 	 5.000000 	 3.190671 	 3.614019
11.000000 	 6.000000 	 5.765958 	 3.322911
